,위도,경도,고도,지형유형,도로거리,토양 pH,전기전도도,y
176,35.929545,127.108165,17.86016083,평지,315.0,5.8,0.4,0
177,35.85515,127.654203,438.8227844,산림,222.0,6.0,0.5,0
178,36.585587,128.437496,94.98799896,산림,172.0,6.1,1.8,0
179,35.60886,128.113248,139.6824646,산림,148.0,6.1,0.7,0
180,33.39606,126.791671,170.0630188,산림,100.0,5.2,0.7,0
181,36.375696,127.797601,146.7831421,산림,124.0,5.9,0.7,0
182,36.724111,129.214939,454.5574341,산림,95.0,6.6,0.4,0
183,35.649873,128.609156,99.46101379,산림,13.0,5.8,0.5,0
184,35.179433,126.996511,101.4335327,산림,103.0,5.9,0.4,0
185,37.07849,128.190885,202.8616943,산림,262.0,6.5,0.5,0
186,35.722572,126.752665,9.073494911,평지,172.0,5.9,0.8,0
187,37.299096,127.447505,57.63701248,산림,116.0,6.5,0.5,0
188,36.87253,128.081957,233.3267365,산림,1082.0,6.1,0.1,0
189,36.665368,127.666214,305.5795288,산림,377.0,5.7,0.6,0
190,36.005434,127.641053,193.9109192,산림,77.0,6.0,0.6,0
191,36.714269,126.966972,148.8390656,산림,524.0,6.0,0.9,0
192,33.280355,126.41527,272.9897156,산림,414.0,5.3,1.2,0
193,35.066508,126.473216,11.2669878,평지,324.0,5.9,0.7,0
194,35.183079,129.116123,6.021326065,평지,39.0,6.8,0.8,0
195,35.344329,128.504367,14.44738007,평지,77.0,5.7,1.5,0
196,37.181519,128.264396,258.1749268,산림,282.0,6.5,0.3,0
197,34.572831,126.916018,29.18223953,평지,25.0,6.0,0.4,0
198,37.382783,128.139596,424.177948,산림,289.0,5.6,1.2,0
199,37.842431,127.609457,75.55799103,산림,107.0,5.9,1.3,0
200,37.540717,127.050557,11.30743122,평지,119.0,7.5,1.7,0
201,34.726123,126.547381,38.40512466,평지,643.0,6.2,1.2,0
202,36.853359,126.744201,15.85940647,평지,29.0,6.0,0.6,0
203,36.299801,128.34273,44.43891525,평지,52.0,6.1,0.6,0
204,37.548604,128.455074,554.0200195,산림,205.0,5.9,2.6,0
205,35.978687,127.555806,222.1749268,산림,743.0,5.8,0.4,0
206,34.971954,128.519922,53.32807541,산림,187.0,5.6,0.7,0
207,36.882916,126.926225,5.5887146,평지,646.0,6.0,0.6,0
208,37.553992,127.027621,99.12106323,산림,216.0,7.5,1.7,0
209,34.647838,126.809643,10.72684765,평지,215.0,6.1,0.3,0
210,36.743384,128.124636,206.8152161,산림,233.0,6.3,1.0,0
211,37.602442,127.751502,173.0299988,산림,286.0,5.9,0.8,0
212,34.864523,127.28615,89.56393433,산림,14.0,5.8,0.8,0
213,36.006464,126.850088,89.75532532,산림,161.0,6.0,0.7,0
214,36.833898,126.706065,27.21218109,평지,82.0,6.0,0.6,0
215,37.688225,127.718752,133.9552155,산림,312.0,5.8,0.5,0
216,37.774694,127.167847,140.937973,산림,53.0,5.9,0.8,0
217,35.510985,127.41882,193.5507355,산림,131.0,6.0,7.4,0
218,35.162125,126.39318,43.32543945,평지,981.0,6.3,1.2,0
219,37.447568,128.062328,229.5380859,산림,752.0,5.9,0.6,0
220,36.533323,128.243603,51.72067642,산림,332.0,6.1,0.2,0
221,36.342498,127.325872,105.8670807,산림,104.0,5.8,0.7,0
222,35.435586,127.328093,105.4096451,산림,513.0,5.8,0.6,0
223,35.591828,128.003105,301.1791382,산림,311.0,5.6,0.3,0
224,36.190636,127.709566,117.5720062,산림,191.0,6.0,0.6,0
225,35.680836,126.930636,14.84831715,평지,191.0,6.0,0.5,0
226,34.720136,126.596783,24.67353821,평지,21.0,6.0,1.0,0
227,34.455649,126.228971,42.63235855,평지,220.0,6.5,1.3,0
228,37.094319,127.503197,77.11421967,산림,213.0,6.1,1.1,0
229,35.530623,128.389554,12.07815361,평지,136.0,5.5,1.0,0
230,35.316715,127.296921,57.42030716,산림,30.0,6.5,0.9,0
231,37.092519,126.995055,8.589382172,평지,201.0,6.0,1.4,0
232,35.49965,126.607887,8.810878754,평지,390.0,6.0,1.2,0
233,33.479432,126.678915,268.3735046,산림,264.0,5.3,1.3,0
234,35.739021,126.768579,7.839077473,평지,172.0,5.9,0.6,0
235,37.17092,128.175105,354.3764038,산림,203.0,6.2,0.2,0
236,34.47939,126.909326,60.00330353,산림,225.0,6.2,0.5,0
237,34.762895,127.308576,40.79922485,평지,56.0,6.0,1.4,0
238,33.441153,126.278432,3.855373144,평지,94.0,5.6,16.2,0
239,35.600284,127.765595,371.8918457,산림,282.0,6.0,1.1,0
240,36.33566,127.430103,53.23574829,산림,103.0,6.0,0.6,0
241,34.860112,126.574638,4.548488617,평지,82.0,6.6,0.9,0
242,35.236474,128.003118,74.67172241,산림,297.0,5.8,0.8,0
243,35.738849,129.18719,106.0308762,산림,46.0,5.9,0.8,0
244,35.716002,127.590931,410.6802979,산림,412.0,6.2,0.5,0
245,35.478931,127.187342,143.9042358,산림,556.0,5.8,0.9,0
246,35.188821,127.398078,39.43682098,평지,600.0,5.7,0.3,0
247,35.571749,127.368908,134.6697388,산림,319.0,6.4,0.9,0
248,34.975287,126.799256,48.71708679,평지,151.0,6.0,0.6,0
249,35.35254,126.641729,56.12840652,산림,138.0,6.0,0.8,0
250,34.517756,126.365027,23.57188988,평지,645.0,5.9,0.5,0
251,36.320269,126.715915,150.6091614,산림,399.0,5.8,0.5,0
252,35.360424,127.43678,444.0358887,산림,1837.0,5.5,0.4,0
253,35.554059,129.280881,5.810475826,평지,147.0,5.9,0.9,0
254,37.966392,127.746903,143.6602478,산림,209.0,6.2,1.8,0
255,37.423945,127.126103,25.54357147,평지,92.0,6.4,2.6,0
256,35.994097,128.430044,34.43761063,평지,149.0,6.4,2.7,0
257,37.225527,127.253107,104.705307,산림,98.0,5.8,0.5,0
258,37.278011,127.042996,47.18437195,평지,128.0,4.9,0.4,0
259,34.694167,126.866591,89.29611206,산림,310.0,5.9,0.2,0
260,35.171097,126.683216,26.62688065,평지,528.0,5.9,0.2,0
261,35.728994,127.041718,109.0319366,산림,178.0,5.6,0.6,0
262,33.461644,126.621233,347.0604248,산림,352.0,5.5,32.9,0
263,36.567074,127.326671,46.94267273,평지,238.0,6.1,1.1,0
264,34.704732,127.126281,4.362204552,평지,273.0,5.8,1.1,0
265,36.8562,128.536175,186.5344849,산림,946.0,6.2,0.2,0
266,35.142037,128.274612,41.43055725,평지,238.0,6.0,0.6,0
267,37.587281,128.199351,289.409668,산림,617.0,5.9,0.4,0
268,37.564335,127.466105,238.1877441,산림,214.0,6.2,0.8,0
269,35.055546,128.202369,61.65316391,산림,231.0,5.7,0.1,0
270,36.544607,128.389714,84.34801483,산림,967.0,6.2,0.9,0
271,36.794595,126.502971,30.8570118,평지,124.0,6.0,1.0,0
272,35.851902,127.388882,352.8070374,산림,389.0,5.7,0.6,0
273,34.500807,126.59243,98.98383331,산림,119.0,6.0,0.6,0
274,36.394611,129.372192,9.986323357,평지,105.0,6.0,0.1,0
275,35.638533,128.751095,61.06367874,산림,725.0,5.7,0.6,0
276,37.048065,128.489602,321.264801,산림,811.0,6.9,0.4,0
277,35.999437,127.233323,58.04756546,산림,426.0,5.6,1.4,0
278,37.61434,128.347138,602.3665161,산림,403.0,5.5,0.7,0
279,35.561569,128.212725,50.9830513,산림,191.0,6.4,0.6,0
280,37.336923,127.330814,78.52935028,산림,556.0,5.8,0.4,0
281,37.53162,128.068754,225.1658936,산림,135.0,6.0,0.4,0
282,36.047701,126.684298,13.47651768,평지,53.0,5.9,0.5,0
283,37.096061,128.304559,438.0071106,산림,2151.0,6.7,0.1,0
284,35.062472,126.98916,76.57891083,산림,22.0,5.5,0.5,0
285,33.294598,126.391681,329.9525146,산림,911.0,5.3,1.2,0
286,35.529363,126.691879,20.76164246,평지,161.0,6.0,0.7,0
287,37.178054,128.406909,211.4948425,산림,195.0,7.1,0.9,0
288,34.843674,127.42905,2.900481701,평지,58.0,6.0,0.8,0
289,37.824382,126.858508,76.26216888,산림,1421.0,6.0,0.8,0
290,36.736771,128.119356,190.1751404,산림,49.0,6.3,1.0,0
291,35.744103,127.343019,270.864502,산림,128.0,5.8,0.4,0
292,35.257079,127.826253,121.8409042,산림,145.0,5.9,0.5,0
293,36.143947,128.305818,50.55284882,산림,182.0,5.9,0.5,0
294,36.630763,127.35298,27.14213371,평지,302.0,6.1,0.5,0
295,36.386476,127.388655,133.3521881,산림,60.0,5.8,0.7,0
296,37.337916,127.335088,77.1166687,산림,556.0,5.8,0.4,0
297,36.923546,128.757909,242.1387024,산림,191.0,6.3,0.8,0
298,36.88802,127.235824,89.48852539,산림,592.0,6.3,0.8,0
299,35.634772,126.868353,10.0,평지,109.0,5.8,1.0,0
300,37.809156,127.476567,107.1582794,산림,277.0,5.7,0.6,0
301,36.691439,128.32216,307.0906372,산림,1588.0,6.1,0.2,0
302,37.525353,127.655887,123.3174591,산림,40.0,5.9,1.1,0
303,36.304295,128.143202,235.8890686,산림,181.0,6.3,1.2,0
304,35.683348,126.901471,9.426252365,평지,242.0,6.0,0.5,0
305,36.385331,126.781511,112.1341324,산림,359.0,5.6,0.8,0
306,36.595023,128.768131,185.5597076,산림,611.0,6.3,0.5,0
307,34.698348,125.953983,27.72640228,평지,79.0,6.7,1.7,0
308,35.445418,128.244896,165.7441711,산림,53.0,5.4,0.5,0
309,35.633603,128.468234,45.25059128,평지,252.0,5.8,0.9,0
310,35.636566,129.305299,57.46919632,산림,626.0,5.8,0.9,0
311,36.919917,127.049415,25.91295433,평지,92.0,6.2,0.7,0
312,36.271172,129.041452,297.740509,산림,91.0,6.1,0.5,0
313,35.337485,127.455314,220.9446411,산림,203.0,5.5,0.4,0
314,36.575625,128.282707,58.7881012,산림,211.0,6.1,0.2,0
315,36.124763,128.544958,99.50259399,산림,28.0,6.3,0.3,0
316,36.238047,127.478661,159.3986511,산림,319.0,6.0,0.6,0
317,37.790314,126.450561,11.48312569,평지,84.0,6.0,1.0,0
318,37.33195,127.379746,122.1356964,산림,507.0,6.2,2.1,0
319,37.877473,126.955515,120.7329941,산림,320.0,6.4,1.3,0
